1316851240.0000	66.3158	77.1307	25.8743	0.0000
1316851241.0000	55.7895	77.2727	25.7124	0.0000
1316851242.0000	81.0526	77.2727	27.7482	0.0000
1316851243.0000	62.6316	77.9830	20.1489	0.0000
1316851244.0000	38.9474	58.8068	17.1803	0.0000
1316851245.0000	92.1053	59.5170	0.0014	0.0000
1316851246.0000	79.4737	43.8920	0.2076	0.0000
1316851247.0000	55.2632	55.9659	13.7952	0.0000
1316851248.0000	70.5263	58.8068	31.9983	0.0000
1316851249.0000	76.8421	60.6534	28.9038	0.0000
1316851250.0000	75.2632	61.7898	22.1764	0.0000
1316851251.0000	83.6842	63.4943	0.2311	0.0000
1316851252.0000	86.8421	65.0568	0.8304	0.0000
1316851253.0000	54.7368	58.8068	21.8456	0.0000
1316851254.0000	76.8421	59.3750	34.9765	0.0000
1316851255.0000	83.6842	62.2159	39.6169	0.0000
1316851256.0000	84.2105	62.9261	0.2533	0.0000
1316851257.0000	62.1053	63.7784	0.5799	0.0000
1316851258.0000	54.2105	45.1705	0.3321	0.0000
1316851259.0000	50.5263	59.0909	28.4651	0.0000
1316851260.0000	53.6842	58.9489	18.9753	0.0000
1316851261.0000	75.2632	61.7898	25.6072	0.0000
1316851262.0000	65.2632	63.6364	11.2266	0.0000
1316851263.0000	68.9474	65.3409	12.5496	0.0000
1316851264.0000	76.3158	76.7045	6.2375	0.0000
1316851265.0000	67.8947	79.6875	22.3037	0.0000
1316851266.0000	61.5789	59.9432	21.8055	0.0000
1316851267.0000	75.2632	62.7841	2.4441	0.0000
1316851268.0000	39.4737	65.0568	3.0904	0.0000
1316851269.0000	18.9474	65.3409	1.7078	0.0000
1316851270.0000	75.2632	71.7330	3.2011	0.0000
1316851271.0000	15.7895	80.2557	3.6896	0.0000
1316851272.0000	21.0526	79.9716	3.7699	0.0000
1316851273.0000	13.1579	80.3977	3.2952	0.0000
1316851274.0000	13.1579	80.3977	4.7359	0.0000
1316851275.0000	9.4737	80.3977	4.9504	0.0000
1316851276.0000	3.1579	80.3977	3.6259	0.0000
1316851277.0000	8.9474	80.3977	4.7193	0.0000
1316851278.0000	5.2632	80.3977	2.2448	0.0000
1316851279.0000	6.8421	80.3977	4.9961	0.0000
1316851280.0000	3.6842	80.3977	3.9719	0.0000
1316851281.0000	5.2632	80.3977	6.5364	0.0000
1316851282.0000	5.2632	80.3977	4.4646	0.0000
1316851283.0000	4.2105	80.3977	4.6957	0.0000
1316851284.0000	4.7368	80.3977	4.4840	0.0000
1316851285.0000	3.6842	80.3977	4.8590	0.0000
1316851286.0000	3.6842	80.3977	4.8590	0.0000
1316851287.0000	4.7368	80.3977	4.8577	0.0000
1316851288.0000	20.0000	80.2557	3.7242	0.0000
1316851289.0000	41.5789	80.8239	1.8683	0.0000
1316851290.0000	22.6316	60.2273	6.1683	0.0000
1316851291.0000	76.3158	62.5000	10.8377	0.0000
1316851292.0000	72.1053	65.6250	13.2264	0.0000
1316851293.0000	61.5789	66.9034	16.8869	0.0000
1316851294.0000	65.2632	80.5398	20.0534	0.0000
1316851295.0000	77.3684	81.2500	29.2442	0.0000
1316851296.0000	66.8421	60.0852	29.5528	0.0000
1316851297.0000	74.7368	62.3580	19.1483	0.0000
1316851298.0000	79.4737	64.7727	6.1447	0.0000
1316851299.0000	77.8947	50.9943	0.0014	0.0000
1316851300.0000	73.6842	46.5909	5.0390	0.0000
1316851301.0000	78.4211	62.5000	20.8533	0.0000
1316851302.0000	64.2105	63.9205	16.7458	0.0000
1316851303.0000	67.8947	65.1989	16.1977	0.0000
1316851304.0000	73.1579	66.9034	18.2377	0.0000
1316851305.0000	65.2632	69.3182	23.8856	0.0000
1316851306.0000	86.8421	81.5341	18.4273	0.0000
1316851307.0000	59.4737	82.9545	31.5402	0.0000
1316851308.0000	73.1579	62.6420	30.6918	0.0000
1316851309.0000	73.6842	62.0739	13.4644	0.0000
1316851310.0000	77.3684	45.4545	0.0028	0.0000
1316851311.0000	64.7368	47.3011	0.3072	0.0000
1316851312.0000	62.1053	61.5057	22.5847	0.0000
1316851313.0000	77.3684	64.2045	29.2498	0.0000
1316851314.0000	79.4737	67.0455	18.2930	0.0000
1316851315.0000	66.3158	67.1875	26.5455	0.0000
1316851316.0000	86.3158	81.6761	4.5643	0.0000
1316851317.0000	61.0526	61.6477	16.3043	0.0000
1316851318.0000	45.7895	61.6477	19.4473	0.0000
1316851319.0000	79.4737	63.6364	22.2041	0.0000
1316851320.0000	78.9474	67.0455	27.8271	0.0000
1316851321.0000	87.8947	68.3239	7.8954	0.0000
1316851322.0000	54.7368	47.5852	0.0720	0.0000
1316851323.0000	42.6316	61.6477	4.1505	0.0000
1316851324.0000	40.5263	61.3636	9.2157	0.0000
1316851325.0000	66.8421	63.0682	27.9655	0.0000
1316851326.0000	64.2105	64.4886	14.2491	0.0000
1316851327.0000	56.3158	67.3295	7.1093	0.0000
1316851328.0000	57.3684	68.6080	9.4302	0.0000
1316851329.0000	55.7895	69.3182	16.3943	0.0000
1316851330.0000	71.5789	83.0966	13.0299	0.0000
1316851331.0000	84.7368	83.5227	15.0850	0.0000
1316851332.0000	69.4737	63.9205	18.2584	0.0000
1316851333.0000	74.7368	64.0625	25.0384	0.0000
1316851334.0000	87.3684	66.7614	22.4726	0.0000
1316851335.0000	91.5789	68.7500	12.5234	0.0000
1316851336.0000	75.7895	70.3125	0.1149	0.0000
1316851337.0000	64.7368	63.0682	6.9557	0.0000
1316851338.0000	56.8421	63.0682	33.9663	0.0000
1316851339.0000	59.4737	64.3466	29.3702	0.0000
1316851340.0000	72.1053	65.0568	26.8749	0.0000
1316851341.0000	83.1579	67.3295	0.1813	0.0000
1316851342.0000	76.3158	49.1477	0.0028	0.0000
1316851343.0000	71.5789	65.0568	0.5868	0.0000
1316851344.0000	78.9474	66.4773	10.5180	0.0000
1316851345.0000	80.5263	67.1875	20.4063	0.0000
1316851346.0000	72.1053	67.6136	34.2680	0.0000
1316851347.0000	72.6316	74.2898	13.5848	0.0000
1316851348.0000	50.0000	82.3864	21.1343	0.0000
1316851349.0000	83.6842	83.0966	3.6550	0.0000
1316851350.0000	36.8421	63.6364	2.8385	0.0000
1316851351.0000	14.2105	63.6364	3.4391	0.0000
1316851352.0000	37.3684	65.3409	2.5146	0.0000
1316851353.0000	80.5263	68.1818	3.4668	0.0000
1316851354.0000	71.5789	68.7500	30.7984	0.0000
1316851355.0000	71.5789	82.5284	12.5732	0.0000
1316851356.0000	26.3158	82.6705	7.5785	0.0000
1316851357.0000	19.4737	82.9545	5.1801	0.0000
1316851358.0000	28.4211	83.9489	6.9156	0.0000
1316851359.0000	18.9474	84.3750	4.9172	0.0000
1316851360.0000	14.7368	84.8011	5.8237	0.0000
1316851361.0000	10.0000	85.3693	5.2313	0.0000
1316851362.0000	8.4211	85.6534	6.3551	0.0000
1316851363.0000	11.5789	85.6534	7.0983	0.0000
1316851364.0000	15.7895	86.6477	8.5971	0.0000
1316851365.0000	21.0526	86.5057	7.8484	0.0000
1316851366.0000	16.8421	86.2216	9.3181	0.0000
1316851367.0000	53.1579	66.3352	2.9907	0.0000
1316851368.0000	9.4737	66.3352	3.3644	0.0000
1316851369.0000	3.1579	66.3352	3.0488	0.0000
1316851370.0000	30.5263	66.3352	3.6827	0.0000
1316851371.0000	73.1579	71.5909	4.1131	0.0000
1316851372.0000	72.1053	73.0114	6.7343	0.0000
1316851373.0000	66.3158	73.0114	31.4959	0.0000
1316851374.0000	77.8947	87.0739	28.0333	0.0000
1316851375.0000	63.6842	66.4773	27.2223	0.0000
1316851376.0000	81.0526	67.8977	20.3288	0.0000
1316851377.0000	70.0000	67.8977	23.8980	0.0000
1316851378.0000	88.9474	69.6023	0.2117	0.0000
1316851379.0000	87.3684	54.6875	0.2104	0.0000
1316851380.0000	90.5263	54.6875	3.2149	0.0000
1316851382.0000	74.7368	54.6875	16.2918	0.0000
1316851385.0000	72.6316	54.6875	100.0000	0.0000
1316851385.0000	55.7895	87.3580	33.7988	0.0000
1316851386.0000	87.8947	88.7784	12.7226	0.0000
1316851387.0000	67.8947	88.7784	27.7731	2.0000
1316851388.0000	74.7368	69.0341	0.4152	2.0000
1316851389.0000	67.3684	71.1648	0.0996	2.0000
1316851390.0000	56.3158	52.2727	0.1342	0.0000
1316851391.0000	57.3684	68.6080	6.2596	0.0000
1316851392.0000	74.7368	68.6080	12.0376	0.0000
1316851393.0000	70.5263	70.5966	16.6641	0.0000
1316851394.0000	68.4211	72.0170	14.1993	0.0000
1316851395.0000	30.5263	72.8693	9.6959	0.0000
1316851396.0000	35.7895	73.8636	18.0259	0.0000
1316851397.0000	19.4737	73.8636	18.0771	0.0000
1316851398.0000	74.2105	73.5795	5.0417	0.0000
1316851399.0000	64.2105	88.2102	22.5293	0.0000
1316851400.0000	38.9474	67.0455	21.2090	0.0000
1316851401.0000	79.4737	68.8920	23.3015	0.0000
1316851402.0000	59.4737	71.3068	24.1721	0.0000
1316851403.0000	81.5789	87.2159	3.4433	0.0000
1316851404.0000	82.6316	87.2159	10.3367	0.0000
1316851405.0000	54.7368	65.4830	19.6493	0.0000
1316851406.0000	28.9474	65.0568	17.0406	0.0000
1316851407.0000	68.4211	65.9091	19.6216	0.0000
1316851408.0000	80.0000	69.4602	25.2847	0.0000
1316851409.0000	66.3158	72.1591	0.2048	0.0000
1316851410.0000	65.2632	72.1591	0.2048	0.0000
1316851411.0000	56.8421	65.4830	13.4451	0.0000
1316851412.0000	54.7368	65.1989	35.3018	0.0000
1316851413.0000	84.7368	68.1818	21.3225	0.0000
1316851414.0000	70.0000	70.0284	11.4757	0.0000
1316851415.0000	75.7895	70.0284	8.7729	0.0000
1316851416.0000	71.5789	75.8523	10.5180	0.0000
1316851417.0000	75.2632	84.0909	23.6932	0.0000
1316851418.0000	47.8947	64.4886	31.7035	0.0000
1316851419.0000	54.2105	65.1989	21.3848	0.0000
1316851420.0000	41.0526	65.9091	13.5087	0.0000
1316851421.0000	73.6842	68.8920	2.7693	0.0000
1316851422.0000	72.1053	68.8920	0.2270	0.0000
1316851423.0000	52.1053	50.5682	0.1038	2.0000
1316851424.0000	61.0526	64.6307	20.0022	2.0000
1316851425.0000	76.3158	66.6193	30.0815	2.0000
1316851426.0000	73.6842	68.3239	13.4741	2.0000
1316851427.0000	75.2632	69.6023	11.5615	0.0000
1316851428.0000	62.1053	71.7330	17.5568	0.0000
1316851429.0000	75.7895	82.3864	9.3721	0.0000
1316851430.0000	67.8947	85.9375	19.3711	0.0000
1316851431.0000	73.6842	66.1932	31.0392	0.0000
1316851432.0000	75.7895	68.6080	12.8264	0.0000
1316851433.0000	70.0000	69.0341	18.6570	0.0000
1316851434.0000	67.8947	81.8182	10.0862	0.0000
1316851435.0000	72.6316	81.8182	3.5498	0.0000
1316851436.0000	54.2105	64.4886	17.7491	0.0000
1316851437.0000	66.3158	65.6250	21.1938	0.0000
1316851438.0000	72.6316	68.3239	18.4204	0.0000
1316851439.0000	76.8421	70.4545	12.5123	0.0000
1316851440.0000	58.4211	84.5170	13.6859	0.0000
1316851441.0000	28.4211	84.5170	7.2851	0.0000
1316851442.0000	13.6842	84.3750	5.7904	0.0000
1316851443.0000	13.6842	84.3750	4.2072	0.0000
1316851444.0000	12.6316	85.0852	4.5089	0.0000
1316851445.0000	16.3158	85.0852	10.2800	0.0000
1316851446.0000	20.5263	85.0852	14.7778	0.0000
1316851447.0000	4.7368	85.0852	4.7622	0.0000
1316851448.0000	42.6316	85.2273	2.9298	0.0000
1316851449.0000	24.2105	65.3409	3.7380	0.0000
1316851450.0000	4.2105	65.1989	2.9907	0.0000
1316851451.0000	16.3158	65.1989	3.7367	0.0000
1316851452.0000	67.8947	67.0455	2.6599	0.0000
1316851453.0000	67.3684	80.3977	4.0702	0.0000
1316851454.0000	53.6842	80.3977	15.9085	0.0000
1316851455.0000	55.2632	84.2330	30.0898	0.0000
1316851456.0000	63.6842	85.5114	33.3546	0.0000
1316851457.0000	50.5263	85.6534	30.6738	0.0000
1316851458.0000	61.5789	85.7955	2.7582	0.0000
1316851459.0000	28.9474	65.4830	4.1892	0.0000
1316851460.0000	5.2632	65.3409	4.1145	0.0000
1316851461.0000	65.7895	65.7670	9.8454	0.0000
1316851462.0000	76.3158	48.7216	0.0014	0.0000
1316851463.0000	75.2632	62.0739	4.9282	0.0000
1316851464.0000	71.5789	65.6250	29.7521	0.0000
1316851465.0000	68.4211	67.6136	24.8363	0.0000
1316851466.0000	78.9474	68.3239	15.9237	0.0000
1316851467.0000	75.7895	69.6023	20.8478	0.0000
1316851468.0000	81.0526	83.9489	5.7531	0.0000
1316851469.0000	55.7895	64.3466	14.2049	0.0000
1316851470.0000	61.5789	66.0511	9.7375	0.0000
1316851471.0000	76.3158	68.0398	31.0434	0.0000
1316851472.0000	79.4737	70.1705	18.4439	0.0000
1316851473.0000	84.7368	71.0227	18.3415	0.0000
1316851474.0000	81.0526	84.9432	10.0475	0.0000
1316851475.0000	65.7895	64.7727	29.7369	0.0000
1316851476.0000	73.1579	66.1932	19.9178	0.0000
1316851477.0000	76.8421	70.7386	15.0255	0.0000
1316851478.0000	81.5789	70.7386	21.8180	0.0000
1316851483.0000	59.4737	69.4602	63.0776	0.0000
1316851483.0000	67.3684	69.4602	1.4933	0.0000
1316851484.0000	55.2632	70.0284	15.3895	0.0000
1316851485.0000	81.0526	71.4489	16.7970	0.0000
1316851486.0000	76.3158	67.6136	4.1006	0.0000
1316851487.0000	54.2105	65.4830	27.2984	0.0000
1316851488.0000	68.4211	67.4716	28.4623	0.0000
1316851489.0000	61.0526	68.8920	16.3057	0.0000
1316851490.0000	36.3158	69.3182	20.4811	0.0000
1316851491.0000	73.6842	70.7386	0.2325	0.0000
1316851492.0000	59.4737	71.0227	0.4595	0.0000
1316851493.0000	65.7895	72.4432	0.1938	0.0000
1316851494.0000	56.8421	64.9148	12.1815	0.0000
1316851495.0000	65.2632	66.7614	24.5955	0.0000
1316851496.0000	75.7895	68.8920	24.3284	0.0000
1316851497.0000	74.2105	69.1761	35.0264	0.0000
1316851498.0000	83.1579	70.5966	0.2533	0.0000
1316851499.0000	79.4737	70.5966	0.3114	0.0000
1316851500.0000	45.2632	64.9148	9.3859	0.0000
1316851501.0000	72.1053	66.9034	23.1452	0.0000
1316851502.0000	66.3158	66.9034	24.3907	0.0000
1316851503.0000	80.5263	68.1818	27.9599	0.0000
1316851504.0000	80.0000	70.7386	11.9033	0.0000
1316851505.0000	76.3158	72.0170	0.5231	0.0000
1316851506.0000	63.1579	82.6705	18.1879	2.0000
1316851507.0000	73.6842	64.7727	27.6319	2.0000
1316851508.0000	89.4737	68.3239	18.2238	0.0000
1316851509.0000	80.0000	70.8807	29.4463	0.0000
1316851510.0000	74.7368	71.7330	3.9235	0.0000
1316851511.0000	63.1579	85.0852	9.9160	0.0000
1316851512.0000	30.5263	64.3466	25.4148	0.0000
1316851513.0000	68.9474	64.4886	28.3696	0.0000
1316851514.0000	78.9474	67.8977	30.6918	0.0000
1316851515.0000	85.2632	68.8920	0.6906	0.0000
1316851516.0000	71.5789	70.5966	0.3059	0.0000
1316851517.0000	60.5263	61.9318	12.2009	0.0000
1316851518.0000	49.4737	64.4886	32.2792	0.0000
1316851519.0000	67.8947	64.2045	31.4433	0.0000
1316851520.0000	73.6842	66.4773	20.7163	0.0000
1316851521.0000	85.7895	68.0398	0.0401	0.0000
1316851522.0000	85.7895	50.5682	0.1799	0.0000
1316851523.0000	88.9474	59.3750	8.5639	0.0000
1316851524.0000	85.2632	69.4602	16.0358	0.0000
1316851525.0000	70.5263	70.1705	28.7225	0.0000
1316851526.0000	61.0526	76.1364	8.7313	0.0000
1316851527.0000	75.2632	85.2273	7.6491	0.0000
1316851528.0000	39.4737	84.9432	9.8593	0.0000
1316851529.0000	20.0000	84.6591	8.7562	0.0000
1316851530.0000	19.4737	84.5170	14.9743	0.0000
1316851531.0000	10.0000	84.6591	7.0747	0.0000
1316851532.0000	14.7368	84.6591	16.8399	0.0000
1316851533.0000	8.4211	84.6591	8.4089	0.0000
1316851534.0000	21.0526	84.6591	5.0486	0.0000
1316851535.0000	48.9474	84.8011	3.5567	0.0000
1316851536.0000	3.6842	64.3466	2.8039	0.0000
1316851537.0000	36.3158	64.3466	3.2883	0.0000
1316851538.0000	69.4737	67.1875	2.5063	0.0000
1316851539.0000	75.7895	70.5966	3.7408	0.0000
1316851540.0000	27.8947	84.0909	5.4265	0.0000
1316851541.0000	22.1053	84.0909	5.8527	0.0000
1316851542.0000	11.0526	84.0909	6.1198	0.0000
1316851543.0000	25.2632	84.0909	6.9087	0.0000
1316851544.0000	16.8421	84.6591	5.5662	0.0000
1316851545.0000	12.1053	84.6591	4.2778	0.0000
1316851546.0000	6.8421	84.6591	7.4733	0.0000
1316851547.0000	5.2632	84.6591	5.9800	0.0000
1316851548.0000	7.3684	84.6591	5.9814	0.0000
1316851549.0000	9.4737	84.6591	9.7790	0.0000
1316851550.0000	71.0526	84.6591	40.0432	0.0000
1316851551.0000	83.1579	86.3636	30.5617	0.0000
1316851552.0000	81.0526	66.1932	0.0208	0.0000
1316851553.0000	72.1053	49.0057	0.0000	0.0000
1316851554.0000	67.3684	50.9943	5.7019	0.0000
1316851555.0000	55.2632	64.9148	20.6610	0.0000
1316851556.0000	68.9474	66.4773	9.7499	0.0000
1316851557.0000	73.6842	68.3239	24.1527	0.0000
1316851558.0000	81.0526	70.4545	9.1756	0.0000
1316851559.0000	63.1579	71.4489	19.6036	2.0000
1316851560.0000	73.1579	85.5114	20.0507	2.0000
1316851561.0000	72.1053	85.9375	19.2244	2.0000
1316851562.0000	60.0000	65.4830	34.5752	0.0000
1316851563.0000	59.4737	67.7557	28.7778	0.0000
1316851564.0000	58.4211	66.6193	2.1340	0.0000
1316851565.0000	76.8421	69.4602	0.0000	0.0000
1316851566.0000	63.6842	50.4261	0.0803	0.0000
1316851567.0000	72.1053	64.4886	19.4334	0.0000
1316851568.0000	77.8947	66.9034	34.0701	0.0000
1316851569.0000	74.2105	69.4602	29.5515	0.0000
1316851570.0000	64.2105	69.6023	13.4257	0.0000
1316851571.0000	81.0526	71.1648	0.3515	0.0000
1316851572.0000	75.2632	77.5568	0.9591	0.0000
1316851573.0000	70.5263	64.3466	23.9534	0.0000
1316851574.0000	73.6842	66.1932	35.6990	0.0000
1316851575.0000	80.5263	68.8920	10.4710	0.0000
1316851576.0000	76.3158	70.0284	25.5795	0.0000
1316851577.0000	83.1579	71.3068	0.5065	0.0000
1316851578.0000	59.4737	64.2045	9.2503	0.0000
1316851579.0000	45.7895	64.3466	24.5000	0.0000
1316851580.0000	71.0526	65.9091	25.8840	0.0000
1316851581.0000	69.4737	67.8977	16.0455	0.0000
1316851582.0000	81.5789	69.6023	15.8697	0.0000
1316851583.0000	75.2632	83.8068	10.5831	0.0000
1316851584.0000	62.1053	83.9489	16.4482	0.0000
1316851585.0000	43.1579	64.6307	24.9568	0.0000
1316851586.0000	72.1053	66.0511	15.9901	0.0000
1316851587.0000	79.4737	68.8920	25.5325	0.0000
1316851588.0000	81.5789	70.5966	8.7092	0.0000
1316851589.0000	80.5263	72.0170	0.2367	0.0000
1316851590.0000	58.4211	64.2045	10.4101	2.0000
1316851591.0000	51.5789	64.0625	31.1818	2.0000
1316851592.0000	79.4737	66.9034	25.0882	2.0000
1316851593.0000	80.0000	67.8977	29.2636	0.0000
1316851594.0000	68.4211	69.6023	0.5010	0.0000
1316851595.0000	53.1579	83.5227	11.9158	0.0000
1316851596.0000	52.1053	83.5227	42.5717	0.0000
1316851597.0000	85.7895	83.6648	28.8346	0.0000
1316851598.0000	75.2632	84.8011	12.8195	0.0000
1316851599.0000	44.7368	57.5284	0.4263	0.0000
1316851600.0000	12.1053	45.5966	0.2284	0.0000
1316851601.0000	85.7895	52.5568	0.1965	0.0000
1316851602.0000	90.5263	52.5568	0.0000	0.0000
1316851603.0000	82.6316	55.2557	0.1605	0.0000
1316851604.0000	74.7368	82.5284	17.0198	0.0000
1316851605.0000	74.2105	82.8125	40.5456	0.0000
1316851606.0000	75.2632	83.9489	39.3471	0.0000
1316851607.0000	66.8421	84.5170	27.1752	0.0000
1316851608.0000	72.6316	85.6534	22.2262	0.0000
1316851609.0000	54.7368	85.3693	34.0258	0.0000
1316851610.0000	63.1579	85.7955	5.4126	0.0000
1316851611.0000	8.9474	65.3409	3.3021	0.0000
1316851612.0000	3.1579	65.3409	3.0571	0.0000
1316851613.0000	71.5789	68.7500	1.2552	0.0000
1316851614.0000	86.3158	51.2784	0.0028	0.0000
1316851615.0000	43.6842	60.9375	0.3391	0.0000
1316851616.0000	65.7895	66.6193	2.5257	0.0000
1316851617.0000	68.9474	69.0341	1.4974	0.0000
1316851618.0000	44.2105	72.3011	2.5105	0.0000
1316851619.0000	43.1579	83.3807	4.9878	0.0000
1316851620.0000	40.5263	83.0966	6.5032	0.0000
1316851621.0000	23.1579	83.0966	6.2956	0.0000
1316851622.0000	30.0000	84.0909	6.4188	0.0000
1316851623.0000	11.0526	83.9489	5.8541	0.0000
1316851624.0000	32.1053	83.9489	25.5781	0.0000
1316851625.0000	44.7368	84.9432	23.9216	0.0000
1316851626.0000	47.8947	84.5170	35.2519	0.0000
1316851627.0000	56.3158	64.6307	5.7932	0.0000
1316851628.0000	65.2632	68.0398	17.4447	0.0000
1316851629.0000	76.3158	68.0398	17.1278	0.0000
1316851630.0000	66.3158	78.5511	14.3709	0.0000
1316851631.0000	57.3684	78.5511	26.2411	0.0000
1316851632.0000	74.7368	84.8011	26.5594	0.0000
1316851633.0000	53.1579	84.8011	13.7537	0.0000
1316851634.0000	63.6842	63.9205	24.5969	0.0000
1316851635.0000	45.7895	65.6250	22.9708	0.0000
1316851636.0000	65.2632	65.6250	0.3142	0.0000
1316851637.0000	57.3684	66.1932	0.1176	0.0000
1316851638.0000	46.3158	48.1534	0.3017	0.0000
1316851639.0000	65.2632	49.0057	0.1079	0.0000
1316851640.0000	62.1053	64.9148	12.3296	0.0000
1316851641.0000	14.7368	64.9148	0.1605	0.0000
1316851642.0000	3.1579	44.6023	0.0969	0.0000
1316851643.0000	46.8421	44.6023	0.3695	0.0000
1316851644.0000	72.6316	47.4432	0.1979	0.0000
1316851645.0000	34.7368	49.4318	0.0028	0.0000
1316851646.0000	0.0000	44.6023	0.0014	0.0000
1316851647.0000	0.0000	44.6023	0.0014	0.0000
1316851648.0000	0.0000	44.6023	0.0014	0.0000
